Year,State,Category,Type,Vehicles
1920,Arizona,Bus,,0
1920,Arizona,Truck,,4300
1920,Arizona,Motorcycle,,542
1920,Arkansas,Auto,,55082
1920,Arkansas,Bus,,0
1920,Arkansas,Truck,,4000
1920,Arkansas,Motorcycle,,0
1920,California,Auto,,490323
1920,California,Bus,,0
1920,California,Truck,,93300
1920,California,Motorcycle,,20564
1920,Colorado,Auto,,113755
1920,Colorado,Bus,,0
1920,Colorado,Truck,,15500
1920,Colorado,Motorcycle,,3420
1920,Connecticut,Auto,,95123
1920,Connecticut,Bus,,0
1920,Connecticut,Truck,,24011
1920,Connecticut,Motorcycle,,4365
1920,Delaware,Auto,,14600
1920,Delaware,Bus,,0
1920,Delaware,Truck,,3700
1920,Delaware,Motorcycle,,674
1920,District of Columbia,Auto,,29131
1920,District of Columbia,Bus,,0
1920,District of Columbia,Truck,,5030
1920,District of Columbia,Motorcycle,,2648
1920,Florida,Auto,,63466
1920,Florida,Bus,,0
1920,Florida,Truck,,10448
1920,Florida,Motorcycle,,1275
1920,Georgia,Auto,,134000
1920,Georgia,Bus,,0
1920,Georgia,Truck,,12000
1920,Georgia,Motorcycle,,1382
1920,Hawaii,Auto,,0
1920,Hawaii,Bus,,0
1920,Hawaii,Truck,,0
1920,Hawaii,Motorcycle,,0
1920,Idaho,Auto,,46611
1920,Idaho,Bus,,0
1920,Idaho,Truck,,4250
1920,Idaho,Motorcycle,,764
1920,Illinois,Auto,,504250
1920,Illinois,Bus,,0
1920,Illinois,Truck,,64674
1920,Illinois,Motorcycle,,10369
1920,Indiana,Auto,,300226
1920,Indiana,Bus,,0
1920,Indiana,Truck,,32841
1920,Indiana,Motorcycle,,8823
1920,Iowa,Auto,,407578
1920,Iowa,Bus,,0
1920,Iowa,Truck,,29800
1920,Iowa,Motorcycle,,4000
1920,Kansas,Auto,,273159
1920,Kansas,Bus,,0
1920,Kansas,Truck,,21000
1920,Kansas,Motorcycle,,3605
1920,Kentucky,Auto,,99437
1920,Kentucky,Bus,,0
1920,Kentucky,Truck,,13246
1920,Kentucky,Motorcycle,,1543
1920,Louisiana,Auto,,66000
1920,Louisiana,Bus,,0
1920,Louisiana,Truck,,7000
1920,Louisiana,Motorcycle,,512
1920,Maine,Auto,,55395
1920,Maine,Bus,,0
1920,Maine,Truck,,7512
1920,Maine,Motorcycle,,1566
1920,Maryland,Auto,,84747
1920,Maryland,Bus,,0
1920,Maryland,Truck,,18094
1920,Maryland,Motorcycle,,5222
1920,Massachusetts,Auto,,223112
1920,Massachusetts,Bus,,0
1920,Massachusetts,Truck,,51386
1920,Massachusetts,Motorcycle,,15143
1920,Michigan,Auto,,366946
1920,Michigan,Bus,,0
1920,Michigan,Truck,,45771
1920,Michigan,Motorcycle,,8011
1920,Minnesota,Auto,,301166
1920,Minnesota,Bus,,0
1920,Minnesota,Truck,,23000
1920,Minnesota,Motorcycle,,7546
1920,Mississippi,Auto,,63721
1920,Mississippi,Bus,,0
1920,Mississippi,Truck,,4765
1920,Mississippi,Motorcycle,,194
1920,Missouri,Auto,,266748
1920,Missouri,Bus,,0
1920,Missouri,Truck,,30260
1920,Missouri,Motorcycle,,3954
1920,Montana,Auto,,54828
1920,Montana,Bus,,0
1920,Montana,Truck,,5822
1920,Montana,Motorcycle,,675
1920,Nebraska,Auto,,200000
1920,Nebraska,Bus,,0
1920,Nebraska,Truck,,19000
1920,Nebraska,Motorcycle,,2100
1920,Nevada,Auto,,9664
1920,Nevada,Bus,,0
1920,Nevada,Truck,,800
1920,Nevada,Motorcycle,,125
1920,New Hampshire,Auto,,30240
1920,New Hampshire,Bus,,0
1920,New Hampshire,Truck,,4440
1920,New Hampshire,Motorcycle,,2542
1920,New Jersey,Auto,,177337
1920,New Jersey,Bus,,0
1920,New Jersey,Truck,,50400
1920,New Jersey,Motorcycle,,11041
1920,New Mexico,Auto,,14670
1920,New Mexico,Bus,,0
1920,New Mexico,Truck,,3050
1920,New Mexico,Motorcycle,,219
1920,New York,Auto,,550804
1920,New York,Bus,,0
1920,New York,Truck,,125401
1920,New York,Motorcycle,,30092
1920,North Carolina,Auto,,127405
1920,North Carolina,Bus,,0
1920,North Carolina,Truck,,13455
1920,North Carolina,Motorcycle,,1418
1920,North Dakota,Auto,,88540
1920,North Dakota,Bus,,0
1920,North Dakota,Truck,,2300
1920,North Dakota,Motorcycle,,898
1920,Ohio,Auto,,538090
1920,Ohio,Bus,,0
1920,Ohio,Truck,,83300
1920,Ohio,Motorcycle,,23300
1920,Oklahoma,Auto,,204300
1920,Oklahoma,Bus,,0
1920,Oklahoma,Truck,,8580
1920,Oklahoma,Motorcycle,,1360
1920,Oregon,Auto,,103790
1920,Oregon,Bus,,0
1920,Oregon,Truck,,11600
1920,Oregon,Motorcycle,,3434
1920,Pennsylvania,Auto,,468302
1920,Pennsylvania,Bus,,0
1920,Pennsylvania,Truck,,101862
1920,Pennsylvania,Motorcycle,,23981
1920,Rhode Island,Auto,,40914
1920,Rhode Island,Bus,,0
1920,Rhode Island,Truck,,9563
1920,Rhode Island,Motorcycle,,2260
1920,South Carolina,Auto,,87343
1920,South Carolina,Bus,,0
1920,South Carolina,Truck,,6500
1920,South Carolina,Motorcycle,,908
1920,South Dakota,Auto,,112589
1920,South Dakota,Bus,,0
1920,South Dakota,Truck,,7806
1920,South Dakota,Motorcycle,,777
1920,Tennessee,Auto,,90214
1920,Tennessee,Bus,,0
1920,Tennessee,Truck,,11638
1920,Tennessee,Motorcycle,,1151
1920,Texas,Auto,,405993
1920,Texas,Bus,,0
1920,Texas,Truck,,21700
1920,Texas,Motorcycle,,4290
1920,Utah,Auto,,37060
1920,Utah,Bus,,0
1920,Utah,Truck,,5556
1920,Utah,Motorcycle,,1114
1920,Vermont,Auto,,28709
1920,Vermont,Bus,,0
1920,Vermont,Truck,,2916
1920,Vermont,Motorcycle,,946
1920,Virginia,Auto,,101800
1920,Virginia,Bus,,0
1920,Virginia,Truck,,13670
1920,Virginia,Motorcycle,,2233
1920,Washington,Auto,,144131
1920,Washington,Bus,,0
1920,Washington,Truck,,29789
1920,Washington,Motorcycle,,4915
1920,West Virginia,Auto,,69862
1920,West Virginia,Bus,,0
1920,West Virginia,Truck,,10802
1920,West Virginia,Motorcycle,,1659
1920,Wisconsin,Auto,,277093
1920,Wisconsin,Bus,,0
1920,Wisconsin,Truck,,16205
1920,Wisconsin,Motorcycle,,8002
1920,Wyoming,Auto,,21026
1920,Wyoming,Bus,,0
1920,Wyoming,Truck,,2900
1920,Wyoming,Motorcycle,,327
1921,Alabama,Auto,,73256
1921,Alabama,Bus,,0
1921,Alabama,Truck,,9110
1921,Alabama,Motorcycle,,810
1921,Alaska,Auto,,0
1921,Alaska,Bus,,0
1921,Alaska,Truck,,0
1921,Alaska,Motorcycle,,0
1921,Arizona,Auto,,31069
1921,Arizona,Bus,,0
1921,Arizona,Truck,,4542
1921,Arizona,Motorcycle,,440
1921,Arkansas,Auto,,61908
1921,Arkansas,Bus,,0
1921,Arkansas,Truck,,5500
1921,Arkansas,Motorcycle,,174
1921,California,Auto,,592937
1921,California,Bus,,0
1921,California,Truck,,110600
1921,California,Motorcycle,,17729
1921,Colorado,Auto,,128239
1921,Colorado,Bus,,0
1921,Colorado,Truck,,17500
1921,Colorado,Motorcycle,,2868
1921,Connecticut,Auto,,110029
1921,Connecticut,Bus,,0
1921,Connecticut,Truck,,24923
1921,Connecticut,Motorcycle,,5282
1921,Delaware,Auto,,17213
1921,Delaware,Bus,,0
1921,Delaware,Truck,,4200
1921,Delaware,Motorcycle,,541
1921,District of Columbia,Auto,,34150
1921,District of Columbia,Bus,,0
1921,District of Columbia,Truck,,5177
1921,District of Columbia,Motorcycle,,1101
1921,Florida,Auto,,83111
1921,Florida,Bus,,0
1921,Florida,Truck,,14846
1921,Florida,Motorcycle,,1296
1921,Georgia,Auto,,118476
1921,Georgia,Bus,,0
1921,Georgia,Truck,,13500
1921,Georgia,Motorcycle,,1232
1921,Hawaii,Auto,,0
1921,Hawaii,Bus,,0
1921,Hawaii,Truck,,0
1921,Hawaii,Motorcycle,,0
1921,Idaho,Auto,,46935
1921,Idaho,Bus,,0
1921,Idaho,Truck,,4359
1921,Idaho,Motorcycle,,744
1921,Illinois,Auto,,583441
1921,Illinois,Bus,,0
1921,Illinois,Truck,,80031
1921,Illinois,Motorcycle,,8898
1921,Indiana,Auto,,357025
1921,Indiana,Bus,,0
1921,Indiana,Truck,,43317
1921,Indiana,Motorcycle,,7524
1921,Iowa,Auto,,430678
1921,Iowa,Bus,,0
1921,Iowa,Truck,,31396
1921,Iowa,Motorcycle,,3897
1921,Kansas,Auto,,267891
1921,Kansas,Bus,,0
1921,Kansas,Truck,,21648
1921,Kansas,Motorcycle,,2271
1921,Kentucky,Auto,,110602
1921,Kentucky,Bus,,0
1921,Kentucky,Truck,,15025
1921,Kentucky,Motorcycle,,0
1921,Louisiana,Auto,,67311
1921,Louisiana,Bus,,0
1921,Louisiana,Truck,,10574
1921,Louisiana,Motorcycle,,479
1921,Maine,Auto,,67755
1921,Maine,Bus,,0
1921,Maine,Truck,,10059
1921,Maine,Motorcycle,,1525
1921,Maryland,Auto,,115352
1921,Maryland,Bus,,0
1921,Maryland,Truck,,20897
1921,Maryland,Motorcycle,,5271
1921,Massachusetts,Auto,,305471
1921,Massachusetts,Bus,,0
1921,Massachusetts,Truck,,55261
1921,Massachusetts,Motorcycle,,12048
1921,Michigan,Auto,,426984
1921,Michigan,Bus,,0
1921,Michigan,Truck,,50053
1921,Michigan,Motorcycle,,6195
1921,Minnesota,Auto,,299100
1921,Minnesota,Bus,,0
1921,Minnesota,Truck,,24375
1921,Minnesota,Motorcycle,,3150
1921,Mississippi,Auto,,60439
1921,Mississippi,Bus,,0
1921,Mississippi,Truck,,4600
1921,Mississippi,Motorcycle,,0
1921,Missouri,Auto,,311236
1921,Missouri,Bus,,0
1921,Missouri,Truck,,35600
1921,Missouri,Motorcycle,,3609
1921,Montana,Auto,,53070
1921,Montana,Bus,,0
1921,Montana,Truck,,5715
1921,Montana,Motorcycle,,472
1921,Nebraska,Auto,,219781
1921,Nebraska,Bus,,0
1921,Nebraska,Truck,,18923
1921,Nebraska,Motorcycle,,1866
1921,Nevada,Auto,,10000
1921,Nevada,Bus,,0
1921,Nevada,Truck,,821
1921,Nevada,Motorcycle,,131
1921,New Hampshire,Auto,,39080
1921,New Hampshire,Bus,,0
1921,New Hampshire,Truck,,5045
1921,New Hampshire,Motorcycle,,2358
1921,New Jersey,Auto,,213421
1921,New Jersey,Bus,,0
1921,New Jersey,Truck,,59700
1921,New Jersey,Motorcycle,,9724
1921,New Mexico,Auto,,18959
1921,New Mexico,Bus,,0
1921,New Mexico,Truck,,3600
1921,New Mexico,Motorcycle,,152
1921,New York,Auto,,663478
1921,New York,Bus,,0
1921,New York,Truck,,148553
1921,New York,Motorcycle,,26998
1921,North Carolina,Auto,,134884
1921,North Carolina,Bus,,0
1921,North Carolina,Truck,,13743
1921,North Carolina,Motorcycle,,1274
1921,North Dakota,Auto,,90221
1921,North Dakota,Bus,,0
1921,North Dakota,Truck,,2423
1921,North Dakota,Motorcycle,,811
1921,Ohio,Auto,,622044
1921,Ohio,Bus,,0
1921,Ohio,Truck,,98590
1921,Ohio,Motorcycle,,17203
1921,Oklahoma,Auto,,212200
1921,Oklahoma,Bus,,0
1921,Oklahoma,Truck,,9100
1921,Oklahoma,Motorcycle,,1013
1921,Oregon,Auto,,102998
1921,Oregon,Bus,,0
1921,Oregon,Truck,,15200
1921,Oregon,Motorcycle,,3164
1921,Pennsylvania,Auto,,573020
1921,Pennsylvania,Bus,,0
1921,Pennsylvania,Truck,,120689
1921,Pennsylvania,Motorcycle,,21111
1921,Rhode Island,Auto,,44915
1921,Rhode Island,Bus,,0
1921,Rhode Island,Truck,,9693
1921,Rhode Island,Motorcycle,,1751
1921,South Carolina,Auto,,83097
1921,South Carolina,Bus,,0
1921,South Carolina,Truck,,6856
1921,South Carolina,Motorcycle,,0
1921,South Dakota,Auto,,110997
1921,South Dakota,Bus,,0
1921,South Dakota,Truck,,8277
1921,South Dakota,Motorcycle,,0
1921,Tennessee,Auto,,102795
1921,Tennessee,Bus,,0
1921,Tennessee,Truck,,14230
1921,Tennessee,Motorcycle,,1043
1921,Texas,Auto,,440690
1921,Texas,Bus,,0
1921,Texas,Truck,,27200
1921,Texas,Motorcycle,,3905
1921,Utah,Auto,,40562
1921,Utah,Bus,,0
1921,Utah,Truck,,6923
1921,Utah,Motorcycle,,909
1921,Vermont,Auto,,33778
1921,Vermont,Bus,,0
1921,Vermont,Truck,,3487
1921,Vermont,Motorcycle,,965
1921,Virginia,Auto,,122000
1921,Virginia,Bus,,0
1921,Virginia,Truck,,17200
1921,Virginia,Motorcycle,,2100
1921,Washington,Auto,,157620
1921,Washington,Bus,,0
1921,Washington,Truck,,27739
1921,Washington,Motorcycle,,3913
1921,West Virginia,Auto,,77397
1921,West Virginia,Bus,,0
1921,West Virginia,Truck,,16543
1921,West Virginia,Motorcycle,,1539
1921,Wisconsin,Auto,,320577
1921,Wisconsin,Bus,,0
1921,Wisconsin,Truck,,21264
1921,Wisconsin,Motorcycle,,6423
1921,Wyoming,Auto,,23966
1921,Wyoming,Bus,,0
1921,Wyoming,Truck,,2901
1921,Wyoming,Motorcycle,,322
1922,Alabama,Auto,,80183
1922,Alabama,Bus,,0
1922,Alabama,Truck,,9869
1922,Alabama,Motorcycle,,638
1922,Alaska,Auto,,0
1922,Alaska,Bus,,0
1922,Alaska,Truck,,0
1922,Alaska,Motorcycle,,0
1922,Arizona,Auto,,32134
1922,Arizona,Bus,,0
1922,Arizona,Truck,,5900
1922,Arizona,Motorcycle,,424
1922,Arkansas,Auto,,76696
1922,Arkansas,Bus,,0
1922,Arkansas,Truck,,7900
1922,Arkansas,Motorcycle,,238
1922,California,Auto,,748787
1922,California,Bus,,0
1922,California,Truck,,141800
1922,California,Motorcycle,,16301
1922,Colorado,Auto,,142828
1922,Colorado,Bus,,0
1922,Colorado,Truck,,19500
1922,Colorado,Motorcycle,,2770
1922,Connecticut,Auto,,127055
1922,Connecticut,Bus,,0
1922,Connecticut,Truck,,25929
1922,Connecticut,Motorcycle,,4386
1922,Delaware,Auto,,19860
1922,Delaware,Bus,,0
1922,Delaware,Truck,,4700
1922,Delaware,Motorcycle,,427
1922,District of Columbia,Auto,,46069
1922,District of Columbia,Bus,,0
1922,District of Columbia,Truck,,6723
1922,District of Columbia,Motorcycle,,2357
1922,Florida,Auto,,96942
1922,Florida,Bus,,0
1922,Florida,Truck,,19228
1922,Florida,Motorcycle,,1456
1922,Georgia,Auto,,126498
1922,Georgia,Bus,,0
1922,Georgia,Truck,,16925
1922,Georgia,Motorcycle,,1136
1922,Hawaii,Auto,,0
1922,Hawaii,Bus,,0
1922,Hawaii,Truck,,0
1922,Hawaii,Motorcycle,,0
1922,Idaho,Auto,,49393
1922,Idaho,Bus,,0
1922,Idaho,Truck,,4481
1922,Idaho,Motorcycle,,703
1922,Illinois,Auto,,682250
1922,Illinois,Bus,,0
1922,Illinois,Truck,,99876
1922,Illinois,Motorcycle,,8156
1922,Indiana,Auto,,413410
1922,Indiana,Bus,,0
1922,Indiana,Truck,,56529
1922,Indiana,Motorcycle,,6598
1922,Iowa,Auto,,469871
1922,Iowa,Bus,,0
1922,Iowa,Truck,,32019
1922,Iowa,Motorcycle,,3570
1922,Kansas,Auto,,303725
1922,Kansas,Bus,,0
1922,Kansas,Truck,,23469
1922,Kansas,Motorcycle,,2315
1922,Kentucky,Auto,,136627
1922,Kentucky,Bus,,0
1922,Kentucky,Truck,,17394
1922,Kentucky,Motorcycle,,1042
1922,Louisiana,Auto,,87003
1922,Louisiana,Bus,,0
1922,Louisiana,Truck,,15281
1922,Louisiana,Motorcycle,,509
1922,Maine,Auto,,78697
1922,Maine,Bus,,0
1922,Maine,Truck,,14227
1922,Maine,Motorcycle,,1321
1922,Maryland,Auto,,142248
1922,Maryland,Bus,,0
1922,Maryland,Truck,,23399
1922,Maryland,Motorcycle,,4981
1922,Massachusetts,Auto,,325307
1922,Massachusetts,Bus,,0
1922,Massachusetts,Truck,,59924
1922,Massachusetts,Motorcycle,,10047
1922,Michigan,Auto,,518558
1922,Michigan,Bus,,0
1922,Michigan,Truck,,60422
1922,Michigan,Motorcycle,,5160
1922,Minnesota,Auto,,341322
1922,Minnesota,Bus,,0
1922,Minnesota,Truck,,39235
1922,Minnesota,Motorcycle,,3240
1922,Mississippi,Auto,,71000
1922,Mississippi,Bus,,0
1922,Mississippi,Truck,,6571
1922,Mississippi,Motorcycle,,100
1922,Missouri,Auto,,353375
1922,Missouri,Bus,,0
1922,Missouri,Truck,,39594
1922,Missouri,Motorcycle,,2792
1922,Montana,Auto,,55682
1922,Montana,Bus,,0
1922,Montana,Truck,,6968
1922,Montana,Motorcycle,,397
1922,Nebraska,Auto,,233658
1922,Nebraska,Bus,,0
1922,Nebraska,Truck,,22996
1922,Nebraska,Motorcycle,,1856
1922,Nevada,Auto,,10997
1922,Nevada,Bus,,0
1922,Nevada,Truck,,1800
1922,Nevada,Motorcycle,,112
1922,New Hampshire,Auto,,42270
1922,New Hampshire,Bus,,0
1922,New Hampshire,Truck,,6276
1922,New Hampshire,Motorcycle,,1883
1922,New Jersey,Auto,,267777
1922,New Jersey,Bus,,0
1922,New Jersey,Truck,,74696
1922,New Jersey,Motorcycle,,9284
1922,New Mexico,Auto,,17900
1922,New Mexico,Bus,,0
1922,New Mexico,Truck,,4500
1922,New Mexico,Motorcycle,,163
1922,New York,Auto,,816435
1922,New York,Bus,,0
1922,New York,Truck,,185858
1922,New York,Motorcycle,,25175
1922,North Carolina,Auto,,163600
1922,North Carolina,Bus,,0
1922,North Carolina,Truck,,18950
1922,North Carolina,Motorcycle,,1190
1922,North Dakota,Auto,,96080
1922,North Dakota,Bus,,0
1922,North Dakota,Truck,,2972
1922,North Dakota,Motorcycle,,766
1922,Ohio,Auto,,740884
1922,Ohio,Bus,,0
1922,Ohio,Truck,,117832
1922,Ohio,Motorcycle,,15339
1922,Oklahoma,Auto,,236659
1922,Oklahoma,Bus,,0
1922,Oklahoma,Truck,,13000
1922,Oklahoma,Motorcycle,,952
1922,Oregon,Auto,,116729
1922,Oregon,Bus,,0
1922,Oregon,Truck,,17500
1922,Oregon,Motorcycle,,3206
1922,Pennsylvania,Auto,,683287
1922,Pennsylvania,Bus,,0
1922,Pennsylvania,Truck,,151050
1922,Pennsylvania,Motorcycle,,19316
1922,Rhode Island,Auto,,53307
1922,Rhode Island,Bus,,0
1922,Rhode Island,Truck,,12776
1922,Rhode Island,Motorcycle,,1434
1922,South Carolina,Auto,,88121
1922,South Carolina,Bus,,0
1922,South Carolina,Truck,,7231
1922,South Carolina,Motorcycle,,557
1922,South Dakota,Auto,,116144
1922,South Dakota,Bus,,0
1922,South Dakota,Truck,,9097
1922,South Dakota,Motorcycle,,659
1922,Tennessee,Auto,,119319
1922,Tennessee,Bus,,0
1922,Tennessee,Truck,,16397
1922,Tennessee,Motorcycle,,1680
1922,Texas,Auto,,489938
1922,Texas,Bus,,0
1922,Texas,Truck,,36300
1922,Texas,Motorcycle,,3401
1922,Utah,Auto,,41942
1922,Utah,Bus,,0
1922,Utah,Truck,,7222
1922,Utah,Motorcycle,,742
1922,Vermont,Auto,,41241
1922,Vermont,Bus,,0
1922,Vermont,Truck,,2640
1922,Vermont,Motorcycle,,856
1922,Virginia,Auto,,145000
1922,Virginia,Bus,,0
1922,Virginia,Truck,,23000
1922,Virginia,Motorcycle,,1850
1922,Washington,Auto,,178775
1922,Washington,Bus,,0
1922,Washington,Truck,,31941
1922,Washington,Motorcycle,,3846
1922,West Virginia,Auto,,94940
1922,West Virginia,Bus,,0
1922,West Virginia,Truck,,18000
1922,West Virginia,Motorcycle,,1361
1922,Wisconsin,Auto,,356143
1922,Wisconsin,Bus,,0
1922,Wisconsin,Truck,,26399
1922,Wisconsin,Motorcycle,,5718
1922,Wyoming,Auto,,27410
1922,Wyoming,Bus,,0
1922,Wyoming,Truck,,3227
1922,Wyoming,Motorcycle,,304
1923,Alabama,Auto,,112797
1923,Alabama,Bus,,0
1923,Alabama,Truck,,13845
1923,Alabama,Motorcycle,,599
1923,Alaska,Auto,,0
1923,Alaska,Bus,,0
1923,Alaska,Truck,,0
1923,Alaska,Motorcycle,,0
1923,Arizona,Auto,,43146
1923,Arizona,Bus,,0
1923,Arizona,Truck,,6565
1923,Arizona,Motorcycle,,392
1923,Arkansas,Auto,,102000
1923,Arkansas,Bus,,0
1923,Arkansas,Truck,,11300
1923,Arkansas,Motorcycle,,300
1923,California,Auto,,944783
1923,California,Bus,,0
1923,California,Truck,,155500
1923,California,Motorcycle,,14694
1923,Colorado,Auto,,166256
1923,Colorado,Bus,,0
1923,Colorado,Truck,,22700
1923,Colorado,Motorcycle,,2473
1923,Connecticut,Auto,,152608
1923,Connecticut,Bus,,0
1923,Connecticut,Truck,,29157
1923,Connecticut,Motorcycle,,4450
1923,Delaware,Auto,,24709
1923,Delaware,Bus,,0
1923,Delaware,Truck,,5268
1923,Delaware,Motorcycle,,467
1923,District of Columbia,Auto,,67624
1923,District of Columbia,Bus,,0
1923,District of Columbia,Truck,,7187
1923,District of Columbia,Motorcycle,,1772
1923,Florida,Auto,,128704
1923,Florida,Bus,,0
1923,Florida,Truck,,23531
1923,Florida,Motorcycle,,975
1923,Georgia,Auto,,151420
1923,Georgia,Bus,,0
1923,Georgia,Truck,,22469
1923,Georgia,Motorcycle,,1011
1923,Hawaii,Auto,,0
1923,Hawaii,Bus,,0
1923,Hawaii,Truck,,0
1923,Hawaii,Motorcycle,,0
1923,Idaho,Auto,,57200
1923,Idaho,Bus,,0
1923,Idaho,Truck,,5179
1923,Idaho,Motorcycle,,655
1923,Illinois,Auto,,847005
1923,Illinois,Bus,,0
1923,Illinois,Truck,,122521
1923,Illinois,Motorcycle,,7611
1923,Indiana,Auto,,510114
1923,Indiana,Bus,,0
1923,Indiana,Truck,,73228
1923,Indiana,Motorcycle,,6042
1923,Iowa,Auto,,536215
1923,Iowa,Bus,,0
1923,Iowa,Truck,,36905
1923,Iowa,Motorcycle,,3044
1923,Kansas,Auto,,349038
1923,Kansas,Bus,,0
1923,Kansas,Truck,,26556
1923,Kansas,Motorcycle,,1950
1923,Kentucky,Auto,,177834
1923,Kentucky,Bus,,0
1923,Kentucky,Truck,,20543
1923,Kentucky,Motorcycle,,844
1923,Louisiana,Auto,,116003
1923,Louisiana,Bus,,0
1923,Louisiana,Truck,,20619
1923,Louisiana,Motorcycle,,400
1923,Maine,Auto,,92995
1923,Maine,Bus,,0
1923,Maine,Truck,,15978
1923,Maine,Motorcycle,,1400
1923,Maryland,Auto,,145942
1923,Maryland,Bus,,0
1923,Maryland,Truck,,24374
1923,Maryland,Motorcycle,,4846
1923,Massachusetts,Auto,,407645
1923,Massachusetts,Bus,,0
1923,Massachusetts,Truck,,67305
1923,Massachusetts,Motorcycle,,11033
1923,Michigan,Auto,,659412
1923,Michigan,Bus,,0
1923,Michigan,Truck,,72318
1923,Michigan,Motorcycle,,4165
1923,Minnesota,Auto,,399404
1923,Minnesota,Bus,,0
1923,Minnesota,Truck,,48783
1923,Minnesota,Motorcycle,,3220
1923,Mississippi,Auto,,93846
1923,Mississippi,Bus,,0
1923,Mississippi,Truck,,10440
1923,Mississippi,Motorcycle,,114
1923,Missouri,Auto,,430340
1923,Missouri,Bus,,0
1923,Missouri,Truck,,46258
1923,Missouri,Motorcycle,,2570
1923,Montana,Auto,,65449
1923,Montana,Bus,,0
1923,Montana,Truck,,8379
1923,Montana,Motorcycle,,374
1923,Nebraska,Auto,,259382
1923,Nebraska,Bus,,0
1923,Nebraska,Truck,,26671
1923,Nebraska,Motorcycle,,1608
1923,Nevada,Auto,,13699
1923,Nevada,Bus,,0
1923,Nevada,Truck,,2000
1923,Nevada,Motorcycle,,112
1923,New Hampshire,Auto,,52863
1923,New Hampshire,Bus,,0
1923,New Hampshire,Truck,,7412
1923,New Hampshire,Motorcycle,,1987
1923,New Jersey,Auto,,341853
1923,New Jersey,Bus,,0
1923,New Jersey,Truck,,89349
1923,New Jersey,Motorcycle,,8811
1923,New Mexico,Auto,,26732
1923,New Mexico,Bus,,0
1923,New Mexico,Truck,,5300
1923,New Mexico,Motorcycle,,215
1923,New York,Auto,,1001974
1923,New York,Bus,,0
1923,New York,Truck,,205985
1923,New York,Motorcycle,,22153
1923,North Carolina,Auto,,226288
1923,North Carolina,Bus,,0
1923,North Carolina,Truck,,21324
1923,North Carolina,Motorcycle,,1300
1923,North Dakota,Auto,,105979
1923,North Dakota,Bus,,0
1923,North Dakota,Truck,,3287
1923,North Dakota,Motorcycle,,645
1923,Ohio,Auto,,927200
1923,Ohio,Bus,,0
1923,Ohio,Truck,,141900
1923,Ohio,Motorcycle,,15000
1923,Oklahoma,Auto,,288424
1923,Oklahoma,Bus,,0
1923,Oklahoma,Truck,,18576
1923,Oklahoma,Motorcycle,,823
1923,Oregon,Auto,,145494
1923,Oregon,Bus,,0
1923,Oregon,Truck,,20500
1923,Oregon,Motorcycle,,3140
1923,Pennsylvania,Auto,,880711
1923,Pennsylvania,Bus,,0
1923,Pennsylvania,Truck,,167461
1923,Pennsylvania,Motorcycle,,19220
1923,Rhode Island,Auto,,62382
1923,Rhode Island,Bus,,0
1923,Rhode Island,Truck,,13930
1923,Rhode Island,Motorcycle,,1575
1923,South Carolina,Auto,,116193
1923,South Carolina,Bus,,0
1923,South Carolina,Truck,,11598
1923,South Carolina,Motorcycle,,547
1923,South Dakota,Auto,,121164
1923,South Dakota,Bus,,0
1923,South Dakota,Truck,,10536
1923,South Dakota,Motorcycle,,471
1923,Tennessee,Auto,,154181
1923,Tennessee,Bus,,0
1923,Tennessee,Truck,,19184
1923,Tennessee,Motorcycle,,751
1923,Texas,Auto,,640433
1923,Texas,Bus,,0
1923,Texas,Truck,,47800
1923,Texas,Motorcycle,,3346
1923,Utah,Auto,,51625
1923,Utah,Bus,,0
1923,Utah,Truck,,7900
1923,Utah,Motorcycle,,766
1923,Vermont,Auto,,49420
1923,Vermont,Bus,,0
1923,Vermont,Truck,,3356
1923,Vermont,Motorcycle,,839
1923,Virginia,Auto,,188173
1923,Virginia,Bus,,0
1923,Virginia,Truck,,30919
1923,Virginia,Motorcycle,,1813
1923,Washington,Auto,,221164
1923,Washington,Bus,,0
1923,Washington,Truck,,37100
1923,Washington,Motorcycle,,3560
1923,West Virginia,Auto,,137184
1923,West Virginia,Bus,,0
1923,West Virginia,Truck,,21000
1923,West Virginia,Motorcycle,,1353
1923,Wisconsin,Auto,,422718
1923,Wisconsin,Bus,,0
1923,Wisconsin,Truck,,34553
1923,Wisconsin,Motorcycle,,5645
1923,Wyoming,Auto,,35294
1923,Wyoming,Bus,,0
1923,Wyoming,Truck,,4537
1923,Wyoming,Motorcycle,,291
1924,Alabama,Auto,,138574
1924,Alabama,Bus,,0
1924,Alabama,Truck,,18688
1924,Alabama,Motorcycle,,549
1924,Alaska,Auto,,0
1924,Alaska,Bus,,0
1924,Alaska,Truck,,0
1924,Alaska,Motorcycle,,0
1924,Arizona,Auto,,50233
1924,Arizona,Bus,,0
1924,Arizona,Truck,,7595
1924,Arizona,Motorcycle,,372
1924,Arkansas,Auto,,125368
1924,Arkansas,Bus,,0
1924,Arkansas,Truck,,16615
1924,Arkansas,Motorcycle,,295
1924,California,Auto,,1145256
1924,California,Bus,,0
1924,California,Truck,,180000
1924,California,Motorcycle,,12325
1924,Colorado,Auto,,187647
1924,Colorado,Bus,,0
1924,Colorado,Truck,,25600
1924,Colorado,Motorcycle,,2226
1924,Connecticut,Auto,,183562
1924,Connecticut,Bus,,0
